Name: CCTV-3, URL: http://222.169.85.8:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 239 ms, Speed: 0.16 M/s, Resolution: 720x576
Name: CCTV-3, URL: http://39.134.136.161:6610/000000001000/1000000005000265003/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000265003$订阅源, Date: None, Delay: 597 ms, Speed: 0.00 M/s, Resolution: 1280x720
Name: CCTV-3, URL: http://113.236.31.149:9901/tsfile/live/1002_1.m3u8$订阅源, Date: None, Delay: 325 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV-3, URL: http://[2409:8087:74d9:21::6]/270000001128/9900000003/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://111.160.17.2:59901/tsfile/live/0001_3.m3u8$订阅源, Date: None, Delay: 894 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-3, URL: http://111.14.181.15:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 424 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV-3, URL: http://117.27.190.42:9998/tsfile/live/23234_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 215 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-3, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000003/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://61.173.144.157:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 191 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://123.138.22.30:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 756 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV-3, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/5000000004000008883/index.m3u8?channel-id=bestzb&Contentid=5000000004000008883&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://59.48.75.130:3052/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 220 ms, Speed: 0.22 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://220.164.192.48:50085/tsfile/live/0004_1.m3u8$订阅源, Date: None, Delay: 222 ms, Speed: 0.19 M/s, Resolution: None
Name: CCTV-3, URL: http://202.100.46.58:9901/tsfile/live/1002_1.m3u8$订阅源, Date: None, Delay: 215 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV-3, URL: http://[2409:8087:1a0a:df::404e]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://61.173.144.157:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 191 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://223.166.234.149:7777/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 3375 ms, Speed: 0.50 M/s, Resolution: None
Name: CCTV-3, URL: http://39.134.136.161:6610/000000001000/1000000001000011218/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000011218$订阅源, Date: None, Delay: 597 ms, Speed: 0.00 M/s, Resolution: 1280x720
Name: CCTV-3, URL: http://183.66.15.146:60901/tsfile/live/0003_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 206 ms, Speed: 0.64 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://124.128.73.58:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 784 ms, Speed: 0.10 M/s, Resolution: None
Name: CCTV-3, URL: http://58.17.48.228:808/hls/3/index.m3u8$订阅源, Date: None, Delay: 186 ms, Speed: 0.07 M/s, Resolution: None
Name: CCTV-3, URL: http://221.233.192.152:1111/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 206 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-3, URL: http://117.27.190.42:9998/tsfile/live/23234_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 215 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-3, URL: http://[2409:8087:1a01:df::4041]:80/TVOD/88888888/224/3221225799/main.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://219.128.121.202:59901/tsfile/live/0003_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 188 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV-3, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265003&livemode=1&stbId=3$订阅源, Date: None, Delay: 180 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://61.150.67.62:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 209 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-3, URL: http://gmxw.7766.org:808/hls/91/index.m3u8$订阅源, Date: None, Delay: 190 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV-3, URL: http://123.52.111.131:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 296 ms, Speed: 0.38 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://111.9.163.109:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 210 ms, Speed: 1.21 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://124.228.161.8:9901/tsfile/live/0019_1.m3u8$订阅源, Date: None, Delay: 210 ms, Speed: 0.11 M/s, Resolution: None
Name: CCTV-3, URL: http://58.53.152.198:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 208 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://121.19.134.139:808/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 2474 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-3, URL: http://118.122.189.74:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 232 ms, Speed: 0.18 M/s, Resolution: None
Name: CCTV-3, URL: http://221.199.193.215:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 248 ms, Speed: 0.60 M/s, Resolution: 720x576
Name: CCTV-3, URL: http://118.77.152.195:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 400 ms, Speed: 0.50 M/s, Resolution: 720x576
Name: CCTV-3, URL: http://61.136.67.238:50085/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 587 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV-3, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://119.36.148.115:59901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 750 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://110.80.17.38:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 228 ms, Speed: 0.21 M/s, Resolution: None
Name: CCTV-3, URL: http://[2409:8087:1a0a:df::4031]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://39.134.136.161:6610/000000001000/6000000001000022313/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000001000022313$订阅源, Date: None, Delay: 597 ms, Speed: 0.00 M/s, Resolution: 1280x720
Name: CCTV-3, URL: http://117.190.144.101:1111/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 399 ms, Speed: 0.37 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://221.213.69.82:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 284 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-3, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv3$订阅源, Date: None, Delay: 222 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://1.30.24.181:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 209 ms, Speed: 2.16 M/s, Resolution: 720x576
Name: CCTV-3, URL: http://101.74.31.52:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 213 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-3, URL: http://112.234.21.109:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 225 ms, Speed: 0.25 M/s, Resolution: 0x0
Name: CCTV-3, URL: http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000371/index.m3u8?IASHttpSessionId=$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://123.130.84.106:8154/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 1698 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-3, URL: http://183.66.15.146:60901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 206 ms, Speed: 0.64 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000011218/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://119.125.134.176:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 199 ms, Speed: 1.11 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://61.156.228.12:8154/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 203 ms, Speed: 0.28 M/s, Resolution: None
Name: CCTV-3, URL: http://116.128.242.83:9901/tsfile/live/0003_2.m3u8$订阅源, Date: None, Delay: 756 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-3, URL: http://119.51.60.31:9901/tsfile/live/0003_2.m3u8$订阅源, Date: None, Delay: 249 ms, Speed: 0.31 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010212/$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000003$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://60.255.240.247:8090/live/CCTV-3H265_4000.m3u8$订阅源, Date: None, Delay: 588 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://171.14.89.69:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 836 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-3, URL: http://221.224.4.170:1111/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 252 ms, Speed: 0.84 M/s, Resolution: None
Name: CCTV-3, URL: http://101.23.217.245:8090/hls/11/index.m3u8$订阅源, Date: None, Delay: 237 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-3, URL: http://115.48.62.25:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 676 ms, Speed: 0.09 M/s, Resolution: None
Name: CCTV-3, URL: http://112.101.78.50:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 316 ms, Speed: 0.11 M/s, Resolution: None
Name: CCTV-3, URL: http://116.117.105.247:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://123.129.70.178:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 248 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-3, URL: http://120.0.52.225:8086/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 223 ms, Speed: 0.43 M/s, Resolution: None
Name: CCTV-3, URL: http://116.117.105.183:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://120.0.52.124:8086/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 244 ms, Speed: 0.47 M/s, Resolution: None
Name: CCTV-3, URL: http://110.7.130.44:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 222 ms, Speed: 1.95 M/s, Resolution: 720x576
Name: CCTV-3, URL: http://110.7.130.51:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://115.48.62.172:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 199 ms, Speed: 1.27 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://116.117.106.42:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://223.241.247.214:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 234 ms, Speed: 0.51 M/s, Resolution: None
Name: CCTV-3, URL: http://61.156.228.12:8154/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 203 ms, Speed: 0.28 M/s, Resolution: None
Name: CCTV-3, URL: http://116.117.106.74:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://36.40.236.90:9999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 210 ms, Speed: 1.65 M/s, Resolution: None
Name: CCTV-3, URL: http://182.92.109.190:1668/72/72.php?id=cctv3$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://123.159.129.209:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 194 ms, Speed: 0.64 M/s, Resolution: None
Name: CCTV-3, URL: http://110.7.129.116:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://110.7.130.134:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://121.33.239.242:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 214 ms, Speed: 0.11 M/s, Resolution: None
Name: CCTV-3, URL: http://123.129.70.178:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 248 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-3, URL: http://101.66.199.132:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 3341 ms, Speed: 0.20 M/s, Resolution: None
Name: CCTV-3, URL: http://171.117.44.5:9999/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 228 ms, Speed: 0.11 M/s, Resolution: None
Name: CCTV-3, URL: http://221.2.148.205:8154/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 211 ms, Speed: 0.07 M/s, Resolution: None
Name: CCTV-3, URL: http://182.92.109.190:1668/migu720/migu720.php?id=cctv3$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://218.3.138.25:1111/tsfile/live/1002_1.m3u8$订阅源, Date: None, Delay: 202 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV-3, URL: http://221.199.193.132:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 216 ms, Speed: 0.41 M/s, Resolution: 720x576
Name: CCTV-3, URL: http://123.159.73.234:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 195 ms, Speed: 0.40 M/s, Resolution: None
Name: CCTV-3, URL: http://101.65.33.225:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 222 ms, Speed: 0.59 M/s, Resolution: None
Name: CCTV-3, URL: http://124.116.183.146:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 235 ms, Speed: 1.38 M/s, Resolution: None
Name: CCTV-3, URL: http://61.136.67.238:50085/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 587 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV-3, URL: http://110.7.130.91:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: https://tvbox.nat.netsite.cc:8043/proxy/781829366/781829366.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://221.199.193.80:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 216 ms, Speed: 0.48 M/s, Resolution: None
Name: CCTV-3, URL: http://221.199.193.213:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 223 ms, Speed: 0.96 M/s, Resolution: 720x576
Name: CCTV-3, URL: http://116.117.104.242:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://110.7.128.156:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://115.48.61.255:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 202 ms, Speed: 2.63 M/s, Resolution: 1920x1080
Name: CCTV-3, URL: http://116.117.104.39:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://221.199.193.157:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 215 ms, Speed: 1.19 M/s, Resolution: 720x576
Name: CCTV-3, URL: http://58.57.40.22:9901/tsfile/live/1002_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://218.3.138.25:1111/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 202 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV-3, URL: http://110.7.129.204:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-3, URL: http://222.134.245.16:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 263 ms, Speed: 0.78 M/s, Resolution: None
Name: CCTV-3, URL: http://222.134.245.16:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Delay: 263 ms, Speed: 0.78 M/s, Resolution: None
Name: CCTV-3, URL: http://221.2.148.205:8154/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 211 ms, Speed: 0.07 M/s, Resolution: None
Name: CCTV-4, URL: http://59.173.243.210:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 861 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-4, URL: http://116.128.242.83:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Delay: 756 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-4, URL: http://mom.cloudns.be:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源, Date: None, Delay: 202 ms, Speed: 0.22 M/s, Resolution: None
Name: CCTV-4, URL: http://221.233.192.152:1111/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 206 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-4, URL: http://220.249.114.102:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 189 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-4, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226428/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-4, URL: http://124.228.161.8:9901/tsfile/live/0004_1.m3u8$订阅源, Date: None, Delay: 210 ms, Speed: 0.11 M/s, Resolution: None
Name: CCTV-4, URL: http://[2409:8087:74d9:21::9]:80/270000001128/index.m3u8?cmcc_cid=9900000503$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-4, URL: http://120.197.43.179:9901/tsfile/live/0004_1.m3u8$订阅源, Date: None, Delay: 194 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-4, URL: http://119.36.148.115:59901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 750 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-4, URL: http://[2409:8087:1a0a:df::4032]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-4, URL: http://1.198.10.32:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 421 ms, Speed: 0.21 M/s, Resolution: None
Name: CCTV-4, URL: http://223.241.247.214:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 234 ms, Speed: 0.51 M/s, Resolution: None
Name: CCTV-4, URL: http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000503$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-4, URL: http://171.14.89.69:9901/tsfile/live/0004_1.m3u8$订阅源, Date: None, Delay: 836 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-4, URL: http://183.66.13.82:60033/tsfile/live/0004_1.m3u8$订阅源, Date: None, Delay: 206 ms, Speed: 0.55 M/s, Resolution: None
Name: CCTV-4, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-4, URL: http://iptv.887979.xyz/ysptp/cctv4.m3u8$订阅源, Date: None, Delay: 152 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-4, URL: http://59.173.243.210:9901/tsfile/live/1004_1.m3u8$订阅源, Date: None, Delay: 861 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-4, URL: http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000320/index.m3u8?IASHttpSessionId=$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-4, URL: http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/PLTV/1/224/3221231032/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-4, URL: http://123.138.22.30:9901/tsfile/live/0004_1.m3u8$订阅源, Date: None, Delay: 756 ms, Speed: 0.08 M/s, Resolution: None
